1397409453,558,872,80,5,41,940,0,535,1,700,42,54,764,0,52760,0,17086,138,1
1397409456,558,872,80,5,41,940,0,535,1,700,42,54,764,0,52760,0,17020,138,1
1397409456,712,872,80,1,41,1493,0,535,1,700,42,54,0,0,33951,0,63,138,1
1397409460,558,872,80,5,41,940,0,535,1,700,42,54,764,0,52760,0,10995,138,1
1397409470,712,872,80,1,41,1493,0,535,1,700,42,54,0,0,48648,0,93,138,1
1397409486,669,796,80,5,41,291,0,535,1,700,42,54,764,0,33376,1,5695,138,1
1397409486,558,872,80,5,41,940,0,535,1,700,42,54,764,0,37293,0,16415,138,1
1397409490,363,284,80,5,41,834,0,535,1,700,42,54,764,0,33569,0,1948,138,1
1421157165,385,2380,80,1,11,180,0,427,4,38,42,0,0,0,47476,1,6062,13,1
1400753183,777,1028,80,1,41,167,0,291,4,22,25,1958,0,0,49575,1,4353,1,0
1400753184,294,874,80,1,12,406,0,291,4,22,42,2392,0,0,46803,0,15844,24,1
1400753201,294,874,80,1,12,406,0,291,4,22,42,2632,0,0,51601,0,15843,24,1
1400753201,294,874,80,1,12,406,0,291,4,22,42,2633,0,0,58633,0,15843,24,1
1400753318,294,874,80,1,12,406,0,291,4,22,42,2635,0,0,53323,0,15843,24,1
1400753318,294,874,80,1,12,406,0,291,4,22,42,2634,0,0,33654,0,15843,24,1
1400753327,385,573,80,1,11,180,0,291,4,22,42,0,0,0,60126,1,6062,13,1
1421157626,479,1036,80,5,41,1050,0,97,1,700,42,54,0,0,46803,0,11415,138,1
1421157631,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,56199,0,14847,138,1
1421157631,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,46890,0,14848,138,1
1421157631,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,36846,0,11016,138,1
1421157681,479,1036,80,5,41,1050,0,97,1,700,42,54,0,0,55325,0,11415,138,1
1421157684,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,52665,0,14848,138,1
1421157684,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,49326,0,14847,138,1
1421157715,479,1036,80,5,41,1050,0,97,1,700,42,54,0,0,54394,0,5489,242,1
1421157715,479,1036,80,5,41,1050,0,97,1,700,42,54,0,0,54395,0,5489,242,1
1421157716,479,1035,80,5,41,365,0,97,1,700,42,54,0,0,51113,0,15463,242,1
1421157716,479,1035,80,5,41,365,0,97,1,700,42,54,0,0,51112,0,15463,242,1
1421157728,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,49819,0,10033,138,1
1421157728,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,50934,0,10251,138,1
1421157728,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,42497,0,10081,138,1
1421157728,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,43829,0,10252,138,1
1421157734,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,59736,0,10082,138,1
1421157734,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,53323,0,10159,138,1
1421157734,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,33654,0,9997,138,1
1421157738,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,52164,0,10161,138,1
1421157739,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,48524,0,10161,138,1
1421157739,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,37750,0,10165,138,1
1421157739,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,44201,0,10163,138,1
1421157742,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,33003,0,10167,138,1
1421157744,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,49780,0,10166,138,1
1421157744,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,37852,0,10160,138,1
1421157744,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,44285,0,10162,138,1
1421157746,479,1036,80,5,41,1050,0,97,1,700,42,54,0,0,54398,0,5489,242,1
1421157746,479,1036,80,5,41,1050,0,97,1,700,42,54,0,0,54399,0,5489,242,1
1421157746,479,1035,80,5,41,365,0,97,1,700,42,54,0,0,51116,0,15463,242,1
1421157746,479,1035,80,5,41,365,0,97,1,700,42,54,0,0,51117,0,15463,242,1
1421157747,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,33951,0,10107,138,1
1421157750,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,48648,0,10164,138,1
1421157750,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,37293,0,9974,138,1
1421157753,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,59123,0,10176,138,1
1421157754,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,40048,0,10175,138,1
1421157756,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,58433,0,7165,138,1
1421157757,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,38916,0,7164,138,1
1421157765,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,33376,0,10177,138,1
1421157766,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,49985,0,10072,138,1
1421157772,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,42377,0,10278,138,1
1421157775,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,52996,0,10157,138,1
1421157781,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,41603,0,10256,138,1
1421157782,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,60917,0,10158,138,1
1421157786,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,33569,0,10158,138,1
1421157787,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,56352,0,10156,138,1
1421157791,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,37293,0,10156,138,1
1421157793,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,58072,0,10176,138,1
1421157797,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,35969,0,7180,138,1
1421157800,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,51607,0,10175,138,1
1421157801,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,41302,0,10703,138,1
1421157801,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,38541,0,10704,138,1
1421157802,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,48974,0,10177,138,1
1421157805,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,55197,0,10108,138,1
1421157805,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,45409,0,10109,138,1
1421157808,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,60147,0,10116,138,1
1421157810,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,59604,0,8998,138,1
1421157810,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,50963,0,10109,138,1
1421157811,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,44788,0,10108,138,1
1421157816,383,2396,80,5,41,1443,0,97,1,700,42,54,829,0,38263,1,9048,138,1
1421157816,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,48804,0,14748,138,1
1421157816,479,1036,80,5,41,1050,0,97,1,700,42,54,829,0,42589,0,14749,138,1
1370757006,161,1003,80,1,41,571,0,523,1,700,42,54,0,0,49575,0,4211,191,1
1371692869,338,2591,80,1,7,503,0,386,4,700,42,990,0,0,46803,1,2857,24,1
1371692890,338,2591,80,1,7,503,0,386,4,700,42,991,0,0,56199,1,2857,24,1
1371692912,338,2591,80,1,7,503,0,386,4,700,42,992,0,0,46890,1,2857,24,1
1371692940,385,488,80,1,0,1445,0,386,4,700,42,1234,0,0,47649,1,9329,72,1
1371692985,385,498,80,1,11,180,0,386,4,700,42,0,0,0,33654,1,6062,13,1
1371692987,338,2591,80,1,7,503,0,386,4,700,42,994,0,0,52164,1,2857,24,1
1421163461,541,221,80,1,41,914,0,217,1,33,42,54,0,0,55325,0,6014,35,1
1421163476,541,221,80,1,41,914,0,217,1,33,42,54,0,0,49326,0,6015,35,1
1421163485,541,221,80,1,41,914,0,217,1,33,42,54,0,0,52665,0,6022,35,1
1421163529,541,221,80,1,41,914,0,217,1,33,42,54,0,0,49575,0,6017,35,1
1421163532,541,221,80,1,41,914,0,217,1,33,42,54,0,0,58633,0,6018,35,1
1421080667,104,442,80,5,41,886,0,58,1,700,42,54,0,0,46890,1,16210,151,1
1421080828,285,2127,80,1,41,676,0,58,1,700,42,54,0,0,51601,1,11884,151,1
1421080830,285,2127,80,5,41,676,0,58,1,700,42,54,475,0,47649,1,12770,151,1
1421080848,285,2127,80,5,41,676,0,58,1,700,42,54,475,0,47649,1,14246,151,1
1421080848,363,439,80,5,41,833,0,58,1,700,42,54,475,0,50934,0,5532,151,1
1421080848,387,2136,80,5,41,632,0,58,1,700,42,54,475,0,43829,1,7205,151,1
1421080848,285,2127,80,5,41,676,0,58,1,700,42,54,475,0,48995,1,14255,151,1
1421080852,285,2127,80,5,41,676,0,58,1,700,42,54,475,0,47649,1,14260,151,1
1421080852,285,2127,80,5,41,676,0,58,1,700,42,54,475,0,47649,1,14268,151,1
1421080852,285,2127,80,5,41,676,0,58,1,700,42,54,475,0,42497,1,14267,151,1
1421080854,399,445,80,5,41,633,0,58,1,700,42,54,475,0,54583,0,16078,151,1
1421080854,399,2129,80,5,41,633,0,58,1,700,42,54,475,0,44201,0,16077,151,1
1421080870,242,310,80,5,41,473,0,58,1,700,42,54,475,0,51213,1,6983,151,1
1423929355,288,2624,80,1,41,552,0,381,1,33,42,54,0,0,36846,0,3449,35,1
1423929355,288,2624,80,1,41,552,0,381,1,33,42,54,0,0,49326,0,3448,35,1
1423929356,288,2624,80,1,41,552,0,381,1,33,42,54,0,0,51601,0,3450,35,1
1423929357,288,2624,80,1,41,552,0,381,1,33,42,54,0,0,47649,0,3451,35,1
1423929370,288,2624,80,1,41,552,0,381,1,33,42,54,0,0,47476,0,3452,35,1
1423929380,288,2624,80,1,41,552,0,381,1,33,42,54,0,0,46701,0,3454,35,1
1423929381,288,2624,80,1,41,552,0,381,1,33,42,54,0,0,45172,0,3455,35,1
1423929381,288,2624,80,1,41,552,0,381,1,33,42,54,0,0,39906,0,3456,35,1
1423929392,288,2624,80,1,41,552,0,381,1,33,42,54,0,0,48995,0,3453,35,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,45579,0,17318,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,41860,0,17313,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,43591,0,17315,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,36704,0,17317,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,51794,0,17306,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,46366,0,17309,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,58995,0,17314,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,54133,0,17310,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,43277,0,17312,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,57101,0,17307,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,48535,0,17316,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,34338,0,17311,24,1
1347418511,688,993,80,1,41,1152,0,119,1,33,42,54,0,0,39383,0,17308,24,1
1347418522,324,2244,80,5,41,1432,0,119,1,33,42,54,0,0,49859,1,14745,165,1
1347418525,338,1122,80,1,7,503,0,119,4,33,42,946,0,0,33329,1,2858,24,1
1347418533,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,49482,0,15929,165,1
1347418533,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,59534,0,15931,165,1
1347418533,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,39868,0,15933,165,1
1347418533,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,59192,0,15932,165,1
1347418545,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,59534,0,15934,165,1
1347418545,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,49827,0,15930,165,1
1347418550,338,1122,80,1,7,503,0,119,4,33,42,946,0,0,42161,1,2858,24,1
1347418567,324,2244,80,5,41,1432,0,119,1,33,42,54,0,0,45537,1,14745,165,1
1347418570,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,45844,0,15932,165,1
1347418570,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,43483,0,15929,165,1
1347418570,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,36660,0,15931,165,1
1347418570,327,798,80,5,41,1204,0,119,1,33,42,54,966,0,38999,0,15933,165,1
1347418598,688,994,80,5,41,939,0,119,1,33,42,54,0,0,54824,0,1,166,1
1347418600,688,994,80,5,41,939,0,119,1,33,42,54,756,0,41469,0,7182,166,1
1347418601,688,994,80,5,41,939,0,119,1,33,42,54,756,0,57127,0,11028,166,1
1347418601,688,994,80,5,41,939,0,119,1,33,42,54,756,0,42719,0,11007,166,1
1347418602,688,992,80,1,12,1151,0,119,4,33,25,1851,0,0,45165,0,10671,1,0
1347418608,544,2195,80,5,41,136,0,119,1,33,42,54,756,0,50142,1,10994,166,1
1347418608,688,994,80,5,41,939,0,119,1,33,42,54,756,0,56568,0,10421,166,1
1347418608,688,994,80,5,41,939,0,119,1,33,42,54,756,0,47502,0,10425,166,1
1347418608,688,994,80,5,41,939,0,119,1,33,42,54,756,0,58902,0,10420,166,1
1390182365,544,2583,80,1,41,136,0,537,1,700,42,54,0,0,47476,1,11459,138,1
1390182380,385,489,80,5,41,1445,0,537,1,700,42,54,0,0,59736,1,1,138,1
1390182383,384,491,80,5,41,1444,0,537,1,700,42,54,0,0,33003,0,1400,138,1
1390182386,544,2583,80,1,41,136,0,537,1,700,42,54,0,0,53323,1,11459,138,1
1390182400,384,491,80,5,41,1444,0,537,1,700,42,54,967,0,33003,0,10258,138,1
1390182400,399,484,80,5,41,1195,0,537,1,700,42,54,967,0,51213,0,9146,138,1
1390182400,399,484,80,5,41,1195,0,537,1,700,42,54,967,0,54446,0,9145,138,1
1390182400,668,1855,80,5,41,967,0,537,1,700,42,54,0,0,40048,0,8882,138,1
1390182402,544,2583,80,1,41,136,0,537,1,700,42,54,0,0,37852,1,11459,138,1
1390182408,399,484,80,5,41,1195,0,537,1,700,42,54,967,0,49985,0,9149,138,1
1390182416,384,491,80,5,41,1444,0,537,1,700,42,54,967,0,33003,0,10172,138,1
1390182416,384,491,80,5,41,1444,0,537,1,700,42,54,967,0,33003,0,19439,138,1
1390182417,668,1855,80,5,41,967,0,537,1,700,42,54,777,0,52996,0,8878,138,1
1390182422,537,59,80,1,41,134,0,537,1,700,42,54,0,0,42377,0,1481,1,1
1390182426,537,1694,80,1,2,1023,0,537,4,700,42,375,0,0,56352,0,1,24,1
1390182428,668,1855,80,5,41,967,0,537,1,700,42,54,777,0,37293,0,8876,138,1
1390182435,537,1694,80,1,2,1023,0,537,4,700,42,55,0,0,58072,0,1,24,1
1390182479,0,59,80,5,41,0,0,537,0,700,42,54,0,0,42377,0,0,1,1
1390182479,0,2583,80,5,41,0,0,537,0,700,42,54,0,0,35969,0,0,1,1
1390182486,544,225,80,1,41,136,0,537,1,700,42,54,0,0,42589,1,11459,138,1
1390182498,555,1057,80,1,41,186,0,537,1,700,42,54,0,0,41428,1,9198,1,1
1390182502,555,1057,80,1,41,137,0,537,1,700,42,54,0,0,34520,1,4342,1,1
1390182502,555,1057,80,1,41,137,0,537,1,700,42,54,0,0,60701,1,4341,1,1
1390182529,555,1056,80,5,41,295,0,537,1,700,42,54,89,0,52208,1,9246,138,1
1390182531,544,225,80,1,41,136,0,537,1,700,42,54,0,0,57222,1,11460,138,1
1390182532,522,1058,80,1,41,370,0,537,1,700,42,54,0,0,43720,1,12917,24,1
1390182532,522,1058,80,1,41,370,0,537,1,700,42,54,0,0,53855,1,12917,24,1
1390182582,544,225,80,5,41,136,0,537,1,700,42,54,67,0,42232,1,11564,138,1
1377404182,383,273,80,5,41,1443,0,526,1,700,42,54,0,0,47649,1,2500,64,1
1421164980,285,2347,80,5,41,676,0,383,1,39,42,54,158,0,36846,1,12773,144,1
1421165004,285,2347,80,1,41,676,0,383,1,39,42,54,0,0,55325,1,12646,144,1
1421165004,285,2347,80,1,41,676,0,383,1,39,42,54,0,0,49326,1,12648,144,1
1421165006,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,52665,1,12769,144,1
1421165007,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,49575,1,12770,144,1
1421165055,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,51601,1,14251,144,1
1421165055,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,47649,1,14260,144,1
1421165055,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,58633,1,16492,144,1
1421165068,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,46701,1,14265,144,1
1421165068,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,45172,1,14268,144,1
1421165068,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,47476,1,16518,144,1
1421165072,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,45172,1,14267,144,1
1421165118,285,2347,80,1,41,676,0,383,1,39,42,54,0,0,39906,1,12649,144,1
1421165118,285,2347,80,1,41,676,0,383,1,39,42,54,0,0,48995,1,12650,144,1
1421165118,285,2347,80,1,41,676,0,383,1,39,42,54,0,0,51486,1,12647,144,1
1421165124,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,53068,1,16492,144,1
1421165124,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,44162,1,14251,144,1
1421165124,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,50934,1,14260,144,1
1421165129,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,49819,1,16505,144,1
1421165129,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,44162,1,14267,144,1
1421165139,285,2347,80,5,41,676,0,383,1,39,42,54,421,0,44162,1,16518,144,1
1421165148,242,547,80,5,41,473,0,383,1,39,42,54,421,0,33654,1,7049,144,1
1421165155,242,547,80,5,41,473,0,383,1,39,42,54,421,0,33654,1,7065,144,1
1421165165,389,2551,80,1,41,988,0,383,1,39,42,54,0,0,49780,1,13968,144,1
1421165166,242,547,80,5,41,473,0,383,1,39,42,54,421,0,33654,1,7006,144,1
1421161785,399,2521,80,5,41,1450,0,174,1,700,42,54,0,0,36846,0,3216,138,1
1385573257,104,501,80,5,41,886,0,99,1,700,42,54,751,0,46890,1,16210,153,1
1385573263,439,601,80,1,12,730,0,99,4,700,42,2549,0,0,46701,1,16413,138,1
1385573273,285,499,80,1,41,676,0,99,1,700,42,54,0,0,44162,1,11953,153,1
1385573275,104,501,80,5,41,886,0,99,1,700,42,54,496,0,43829,1,8988,153,1
1385573275,389,502,80,5,41,988,0,99,1,700,42,54,496,0,33654,1,14265,153,1
1385573280,389,502,80,5,41,988,0,99,1,700,42,54,496,0,33654,1,14260,153,1
1385573390,285,499,80,1,41,676,0,99,1,700,42,54,0,0,60126,1,11830,153,1
1385573391,89,1414,80,1,12,104,0,99,4,700,42,2543,0,0,54446,1,16398,1,1
1385573412,89,1414,80,5,41,104,0,99,1,700,42,54,0,0,38566,1,16401,138,1
1385573414,255,1858,80,5,41,492,0,99,1,700,42,54,66,0,33376,0,16977,138,1
1385573414,255,1858,80,5,41,492,0,99,1,700,42,54,66,0,58072,0,17039,138,1
1385573417,255,1858,80,5,41,492,0,99,1,700,42,54,66,0,35969,0,6284,138,1
1385573419,255,1858,80,5,41,492,0,99,1,700,42,54,66,0,58072,0,6287,138,1
1385573419,255,1858,80,5,41,492,0,99,1,700,42,54,66,0,51607,0,6286,138,1
1385573421,255,1858,80,5,41,492,0,99,1,700,42,54,66,0,33376,0,6288,138,1
1385573428,255,1858,80,5,41,492,0,99,1,700,42,54,66,0,35969,0,6285,138,1
1385573430,255,1858,80,5,41,492,0,99,1,700,42,54,66,0,51607,0,17037,138,1
1385573430,255,1858,80,5,41,492,0,99,1,700,42,54,66,0,33376,0,17036,138,1
1385573437,89,1414,80,5,41,104,0,99,1,700,42,54,66,0,41302,1,10553,138,1
1437660438,724,1864,80,1,41,455,0,324,1,35,42,54,0,0,46701,0,4411,35,1
1437660440,167,1462,80,1,41,195,0,324,1,35,42,54,0,0,53068,0,15568,35,1
1437660533,724,1867,80,1,41,455,0,324,1,35,42,54,0,0,33569,0,4411,35,1
1437660554,724,1867,80,1,41,455,0,324,1,35,42,54,0,0,51604,0,4411,35,1
1421164151,385,2546,80,1,11,180,0,395,4,35,42,0,0,0,52665,1,6062,13,1
1339849120,532,55,80,1,41,504,0,133,1,1,25,54,0,0,51794,1,14763,122,0
1339849175,532,57,80,1,41,133,0,133,1,1,25,54,0,0,39383,1,1441,122,0
1339849182,618,1432,80,1,41,611,0,133,1,1,42,54,0,0,36704,1,18255,1,1
1339849189,618,269,80,5,41,1237,0,133,1,1,42,54,0,0,34338,1,10433,122,1
1339849189,618,269,80,5,41,1237,0,133,1,1,42,54,0,0,41860,1,10430,122,1
1339849216,532,54,80,1,41,504,0,133,1,1,25,54,0,0,54133,1,14764,122,0
1339849220,618,269,80,1,41,611,0,133,1,1,42,54,0,0,57101,1,18255,1,1
1339849220,618,269,80,1,41,611,0,133,1,1,42,54,0,0,46366,1,18255,1,1
1339849220,532,2598,80,1,41,133,0,133,1,1,25,54,0,0,45579,1,1442,122,0
1421158819,385,2381,80,1,11,180,0,219,4,30,42,0,0,0,47476,1,6062,13,1
1442266641,27,1133,8080,1,7,29,1,548,1,700,42,54,0,0,46701,0,3195,24,1
1442266749,27,1133,8080,1,7,29,1,548,1,700,42,54,0,0,45172,0,3194,24,1
1421080274,385,2558,80,1,11,180,0,76,4,700,42,0,0,0,52665,1,6062,13,1
1344670369,399,2326,80,5,41,1450,0,464,1,35,42,54,0,0,51794,0,3216,126,1
1344670377,399,2326,80,5,41,1450,0,464,1,35,42,54,0,0,39383,0,3216,126,1
1344670389,326,2327,80,5,41,615,0,464,1,35,42,54,0,0,36704,0,656,122,1
